company_id,company_name,broad_sector,sub_sector,year,net_profit_margin_pct_final,operating_profit_margin_pct_final,return_on_equity_pct_final,return_on_assets_pct,return_on_capital_employed_pct,debt_to_equity_final,interest_coverage_final,debt_to_assets_pct,borrowings_to_equity_pct,asset_turnover_final,sales_to_assets,sales_to_fixed_assets,free_cash_flow_cr_final,cash_from_operations_cr_final,fcf_margin_pct,cfo_to_net_profit,capex_to_sales_pct,pe_ratio_final,pb_ratio_final,ev_ebitda_final,dividend_yield_pct_final,market_cap_crore_final,enterprise_value_crore_final,earnings_per_share_final,book_value_per_share_final,dividend_payout_ratio_pct_final,sales_growth_pct,net_profit_growth_pct,eps_growth_pct,market_cap_growth_pct,total_assets_final,total_liabilities_final,reserves_final,borrowings_final,health_score,health_band
ICICIGI,ICICI Lombard General Insurance Company Ltd,Financials,General Insurance,2024-03,9.37,2577.0,15.72,3.031212484993997,146.3235294117647,0.0029,160.0268,0.0552852720035382,0.2867677181482999,0.3236,0.3236083907247109,22.029032258064515,486.0,2407.0,2.3722360521306194,1.2542991141219386,9.37667789329819,,,,,,,39.0,2.4757,28.0,14.606175878272554,10.989010989010994,11.428571428571432,,63308.0,63308.0,11712.0,35.0,47.35,Weak
INFY,Infosys Ltd,Information Technology,IT Services,2024-03,17.08,24.0,29.79,19.297162182032054,37.75589530966572,0.0949,87.5234,6.145419791207176,9.486358890553362,1.1298,1.129760329363329,5.563319093476214,20117.0,25210.0,13.09103923992972,0.960454129838464,3.314244810307802,,,,,,,63.0,4.2548,,4.7033733741236095,8.876721420275423,8.62068965517242,,136020.0,136020.0,86045.0,8359.0,47.32,Weak
LT,Larsen & Toubro Ltd,Industrials,Engineering & Construction,2024-03,7.03,14.0,77.66999999999999,56.44423467905896,135.20916334661354,0.1035,3.5442,7.518878884693581,10.345688880007993,8.0276,8.027628521638107,44.39128689018269,20445.0,18266.0,9.24640342268433,1.1748890461182222,0.9854689683555468,,,,,,,95.0,66.7267,36.0,20.602047550738774,24.06831058973744,26.66666666666666,,27544.0,27544.0,19988.0,2071.0,47.27,Weak
LICI,Life Insurance Corporation of India,Financials,Life Insurance,2024-03,4.84,4.0,49.45,0.7696696436280568,39.61352073186944,0.0,371.9375,0.0,0.0,0.1591,0.1591344094587576,40.93317849712101,853.0,26122.0,0.1008314754966511,0.6384299540522045,2.986999477520373,,,,,,,66.0,1.3083,15.0,7.817462542759124,13.665027641192328,1.538461538461533,,5316047.0,5316047.0,76422.0,0.0,47.17,Weak
HCLTECH,HCL Technologies Ltd,Information Technology,IT Services,2024-03,14.29,22.0,23.01,15.867725188372422,32.690722902959976,0.0844,46.4611,5.815809142880229,8.435023365512796,1.1102,1.1101650405025958,3.1347289165216896,15840.0,22448.0,14.411398105774568,1.428898790579249,6.012027694631208,,,,,,,58.0,12.5715,90.0,8.335633180886305,5.8268777366116575,5.454545454545445,,99006.0,99006.0,67720.0,5758.0,47.13,Weak
BAJAJ-AUTO,Bajaj Auto Ltd,Consumer Discretionary,Two Wheelers,2024-03,17.18,20.0,26.61,19.59129727531517,28.389583468290468,0.066,174.4167,4.859699064660431,6.6017540225122575,1.1405,1.1404534363562424,13.947777432390426,6486.0,6558.0,14.455092489413865,0.8508043591074209,0.1604635613995988,,,,,,,276.0,10.3806,29.0,23.08325332601837,27.1947194719472,28.971962616822424,,39344.0,39344.0,28683.0,1912.0,47.04,Weak
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Healthcare,Pharmaceuticals,2024-03,19.82,28.0,15.09,11.2650630655976,19.446975695015013,0.0514,58.3319,3.837858114127632,5.142381453500244,0.5685,0.5684929901064378,2.08939726853647,11372.0,12135.0,23.448873126172757,1.2627471383975026,1.5732931933934058,,,,,,,40.0,26.5279,34.0,10.506767534065542,12.88617408669095,14.28571428571428,,85308.0,85308.0,63427.0,3274.0,47.01,Weak
MARUTI,Maruti Suzuki India Ltd,Consumer Discretionary,Automobiles,2024-03,9.51,13.0,15.75,11.697772843960314,21.720269608414768,0.0014,117.9072,0.1032054395337542,0.1389602503619973,1.2303,1.230295566502463,5.090902565942939,4936.0,16801.0,3.479535873902071,1.245625741399763,8.363997800617518,,,,,,,429.0,54.5452,29.0,19.80238155561185,63.21393998063891,56.56934306569343,,115304.0,115304.0,85479.0,119.0,46.9,Weak
JIOFIN,Jio Financial Services Ltd,Financials,Diversified Financials,2024-03,86.52,84.0,1.15,1.1079433671814058,1.1203898007876505,0.0,198.8,0.0,0.0,0.0128,0.0128052021565202,10.784883720930232,763.0,-678.0,41.13207547169812,-0.4224299065420561,77.68194070080862,,,,,,,3.0,2.1903,0.0,4022.222222222222,5077.419354838709,,,144863.0,144863.0,132794.0,0.0,46.89,Weak
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Life Insurance,2024-03,1.55,531.0,10.73,0.5200091183301563,646.4587602459017,0.0648,192.2895,0.3138555669718224,6.477567162143734,0.3353,0.3352704278677313,65.51452550032279,-2893.0,10721.0,-2.850751857472261,6.81130876747141,13.41518692970182,,,,,,,7.0,0.6818,27.0,44.546840058683614,15.058479532163748,16.666666666666675,,302687.0,302687.0,12515.0,950.0,46.87,Weak
NESTLEIND,Nestle India Ltd,Consumer Staples,Food Products,2024-03,16.12,24.0,117.75,37.37527321106148,157.74762550881954,0.1033,41.1862,3.278532737812411,10.32934131736527,2.3182,2.318160220469448,7.050289017341041,2938.0,4175.0,12.043945232434206,1.0615306381896772,5.070919078461917,,,,,,,41.0,3.4792,79.0,27.54365784795567,31.14371457152385,32.258064516129025,,10523.0,10523.0,3244.0,345.0,46.87,Weak
SBILIFE,SBI Life Insurance Company Ltd,Financials,Life Insurance,2024-03,1.43,0.0,12.7,0.4755221579767963,1.6500100610369577,0.0,240.3333,0.0,0.0,0.3314,0.3313791900054983,110.17362270450752,-2099.0,29122.0,-1.5902960875231082,15.375923970432948,23.6544231293754,,,,,,,19.0,1.4893,14.0,63.68371446996379,10.052295177222549,11.764705882352944,,398299.0,398299.0,13907.0,0.0,46.86,Weak
ABB,Abbott India Ltd,Industrials,Capital Goods,2024-03,20.53,25.0,32.47,23.127286732139417,38.41882601797991,0.0224,141.75,1.5983054111303678,2.243849689105164,1.1263,1.1263238975544,25.995555555555555,797.0,1213.0,13.626260899299025,1.009991673605329,7.112326893486067,,,,,,,565.0,17.6143,73.0,9.347541596560106,26.55426765015807,26.39821029082774,,5193.0,5193.0,3678.0,83.0,46.84,Weak
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,2024-03,24.2,26.0,22.17,17.309106640709494,23.444354183590576,0.0232,114.7059,1.8126757516764007,2.3219728456636184,0.7154,0.7153796236210254,5.674673987645848,890.0,3724.0,5.382196419932269,0.9307673081729568,17.138364779874212,,,,,,,146.0,66.8333,35.0,14.499376817615284,37.30267673301304,36.44859813084111,,23115.0,23115.0,18018.0,419.0,46.79,Weak
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,Paints & Coatings,2024-03,15.66,21.0,29.68,18.58800709006388,35.77323963590058,0.1321,41.0049,8.273970770208354,13.21016659547202,1.1871,1.187084044011906,4.966419476703512,3556.0,6104.0,10.018312438371602,1.0982367758186398,7.17847584166784,,,,,,,57.0,19.5083,58.0,2.9168720461596465,32.491060786650785,32.558139534883715,,29901.0,29901.0,18632.0,2474.0,46.77,Weak
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Consumer Discretionary,Travel & Tourism,2024-03,26.02,34.0,34.4,18.240026268264653,44.559270516717326,0.0186,82.7368,0.9850599244787392,1.8575851393188851,0.701,0.7010343129207027,12.448979591836734,667.0,882.0,15.620608899297425,0.7938793879387939,5.035128805620609,,,,,,,14.0,2.0187,47.0,20.58740468794127,10.437375745526833,7.692307692307687,,6091.0,6091.0,3070.0,60.0,46.76,Weak
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Auto Ancillaries,2024-03,14.89,13.0,20.64,14.34745030250648,17.30975791126167,0.0032,71.7843,0.2247191011235955,0.3232758620689655,0.9638,0.9638144626908672,9.450282485875706,1536.0,1253.0,9.182758414539368,0.5032128514056224,1.691875411012136,,,,,,,844.0,40.2133,44.0,12.043673387366873,74.85955056179776,74.74120082815733,,17355.0,17355.0,12034.0,39.0,46.75,Weak
TECHM,Tech Mahindra Ltd,Information Technology,IT Services,2024-03,4.61,9.0,8.99,5.555169297086839,15.428336643155516,0.0951,13.8597,5.879626410809057,9.512917619708276,1.205,1.2050337203643189,3.739912249154859,5058.0,6376.0,9.727671359335334,2.6599916562369628,2.534810370028464,,,,,,,24.0,6.0474,150.0,-2.4282229311315406,-50.6485484867202,-52.0,,43149.0,43149.0,26228.0,2537.0,46.75,Weak
GAIL,GAIL (India) Ltd,Energy,Gas Distribution,2024-03,7.430000000000001,11.0,12.86,7.939231170080571,14.489174115050965,0.283,23.6245,17.47224115124063,28.304998896060884,1.0681,1.068088347296268,2.414075523664565,4360.0,12586.0,3.272585342420512,1.270928001615672,6.174377758429158,,,,,,,15.0,1.1711,37.0,-8.539967597550591,76.96568977841316,66.66666666666667,,124735.0,124735.0,70422.0,21794.0,46.74,Weak
PIDILITIND,Pidilite Industries Ltd,Materials,Specialty Chemicals,2024-03,14.11,22.0,20.78,14.466710831401125,30.807736063708763,0.0454,54.3333,3.1632991056641275,4.543832520518616,1.0254,1.0254223252732693,2.2716932672904053,955.0,2724.0,7.712186061535976,1.559244419004007,14.285714285714285,,,,,,,34.0,16.4843,47.0,4.949571997626912,35.53141970519782,36.00000000000001,,12076.0,12076.0,8356.0,382.0,46.71,Weak
LTIM,LTIMindtree Ltd,Information Technology,IT Services,2024-03,12.91,18.0,22.9,16.64609352309033,28.91615356754799,0.1035,31.9324,7.518878884693581,10.345688880007993,1.2895,1.289464130119082,7.13049588436057,1752.0,5670.0,4.932849058197483,1.236641221374046,11.031337106174508,,,,,,,155.0,66.7267,42.0,7.0337220866106165,3.968253968253976,4.026845637583887,,27544.0,27544.0,19988.0,2071.0,46.7,Weak
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Retail,2024-03,4.99,8.0,13.56,11.978084262233136,21.28564022809746,0.0317,73.2931,2.796145853013414,3.1661140228901488,2.3989,2.398875873795579,3.785985836749907,278.0,2746.0,0.5473626178897005,1.082807570977918,4.8593199314812265,,,,,,,39.0,2.8722,0.0,18.555088702147525,6.644238856181661,5.405405405405395,,21172.0,21172.0,18047.0,592.0,46.7,Weak
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Pharmaceuticals,2024-03,19.91,28.0,19.74,14.383702939659615,26.21872624516641,0.0709,51.7076,5.162454873646209,7.085722375592836,0.7223,0.7223053120165034,2.686648762708613,509.0,4543.0,1.817143265145836,0.8144496235209753,14.401485130841454,,,,,,,67.0,34.041,12.0,13.542764491284952,23.76303527845573,24.07407407407407,,38780.0,38780.0,28171.0,2002.0,46.69,Weak
SHREECEM,Shree Cement Ltd,Materials,Cement,2024-03,8.450000000000001,22.0,8.37,6.205908683974934,20.206628203408023,0.08,19.8256,5.930170098478067,7.998840747717723,0.7349,0.7348612354521038,2.139610051089563,1929.0,3347.0,9.400126699478582,1.93133294864397,6.9099946396374445,,,,,,,480.0,57.5083,16.0,14.950705803271337,-26.846770789362598,-27.710843373493976,,27925.0,27925.0,20667.0,1656.0,46.67,Weak
DABUR,Dabur India Ltd,Consumer Staples,Personal Products,2024-03,14.6,19.0,18.36,11.980682720296375,21.36942391594693,0.1384,23.2419,9.030166710770043,13.835394283397523,0.8206,0.8205874569992061,3.251376146788991,1042.0,2013.0,8.400515962592712,1.1115405853119824,7.828119961302805,,,,,,,10.0,5.574,53.0,7.580225498699056,6.466784244562018,0.0,,15116.0,15116.0,9689.0,1365.0,46.66,Weak
TRENT,Trent Ltd,Consumer Discretionary,Retail,2024-03,11.94,16.0,36.31,20.622731080703712,33.86016148428105,0.4309,8.0435,24.476403239318625,43.09242871189774,1.7279,1.727869310248534,5.051020408163265,841.0,1349.0,6.795959595959595,0.913337846987136,4.105050505050505,,,,,,,42.0,11.3,8.0,50.14559572919195,274.8730964467005,223.0769230769231,,7162.0,7162.0,4032.0,1753.0,46.64,Weak
HAVELLS,Havells India Ltd,Industrials,Consumer Electricals,2024-03,6.84,10.0,17.07,10.222794176787582,24.270967741935483,0.0407,25.3571,2.437062655835277,4.0687525177924,1.4952,1.4952143489101584,4.66148445336008,335.0,1953.0,1.8020441097364173,1.5365853658536586,8.703604088219473,,,,,,,20.0,11.8206,44.0,9.928448938560708,18.56343283582089,17.647058823529417,,12433.0,12433.0,7384.0,303.0,46.64,Weak
DLF,DLF Ltd,Real Estate,Real Estate,2024-03,42.38,33.0,6.909999999999999,4.611555976908361,4.7983734327346665,0.1226,7.4579,8.183649630093619,12.259389820192236,0.1088,0.1088049569147945,1.6564432989690725,1010.0,2539.0,15.714952543955189,0.9320851688693098,23.79025984129454,,,,,,,11.0,7.9659,45.0,12.853380158033367,33.92330383480826,37.5,,59069.0,59069.0,38936.0,4834.0,46.62,Weak
NAUKRI,Info Edge (India) Ltd,Communication Services,Internet & Platforms,2024-03,23.46,28.0,1.97,1.6487018204993211,2.3305362527861546,0.0081,28.9714,0.6816481476350135,0.8129006675038002,0.0703,0.0702707196098534,3.130864197530864,-150.0,702.0,-5.914826498422713,1.1798319327731093,33.59621451104101,,,,,,,44.0,23.4589,49.0,8.098891730605295,-950.0,-650.0,,36089.0,36089.0,30133.0,246.0,46.62,Weak
TATACONSUM,Tata Consumer Products Ltd,Consumer Staples,Food & Beverages,2024-03,7.99,15.0,7.57,4.358119014311847,11.692433705334288,0.2165,25.3218,12.471752932314644,21.654107242947003,0.5454,0.5454284586965099,0.7855150325446844,26.0,1937.0,0.1709851374457451,1.594238683127572,12.567407602262264,,,,,,,12.0,16.9021,64.0,10.324312558949432,-7.954545454545459,0.0,,27879.0,27879.0,15962.0,3477.0,46.61,Weak
LODHA,Macrotech Developers Ltd,Real Estate,Real Estate,2024-03,15.06,26.0,8.9,3.292512394592991,10.589263718361346,0.4407,5.6286,16.310013136149838,44.06663232010991,0.2186,0.2185685834145514,8.824636441402909,-435.0,2512.0,-4.216750678557581,1.6164736164736164,28.567274137262505,,,,,,,16.0,1.7574,,8.933474128827879,217.14285714285717,220.00000000000003,,47198.0,47198.0,16475.0,7698.0,46.56,Weak
AMBUJACEM,Ambuja Cements Ltd,Materials,Cement,2024-03,14.29,19.0,11.43,7.2600787606687,15.182426341509704,0.0169,28.2645,1.0710838019644198,1.6861250482439212,0.5081,0.5081135747230352,1.023835988637767,-3295.0,5646.0,-9.936670687575392,1.191642043056142,26.963208685162847,,,,,,,16.0,9.4218,12.0,14.48299672017952,27.67448127189436,14.28571428571428,,65261.0,65261.0,41016.0,699.0,46.54,Weak
JINDALSTEL,Jindal Steel & Power Ltd,Materials,Steel,2024-03,11.8,20.0,13.41,7.553764807565204,16.782917681121273,0.3717,8.0046,20.93649905943363,37.16941962270963,0.64,0.6400172860847018,1.040715939153439,-2336.0,6008.0,-4.639154784128372,1.010937237085647,16.570679588513325,,,,,,,58.0,44.316,3.0,-5.370968954371191,49.54705586311021,87.09677419354837,,78676.0,78676.0,44216.0,16472.0,46.52,Weak
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Personal Products,2024-03,-3.98,21.0,-4.45,-3.050239234449761,18.690348271285,0.2558,2.4129,17.518486298390602,25.57548817272583,0.7664,0.7664201826881253,1.350191570881226,-1365.0,2070.0,-9.683598183881951,-3.6898395721925135,24.36861520998865,,,,,,,-5.0,12.351,,5.857614899369179,-132.96122209165685,-129.41176470588235,,18392.0,18392.0,12496.0,3222.0,46.52,Weak
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Capital Goods,2024-03,1.18,3.0,1.15,0.4716665551615709,2.135455774140261,0.3624,1.593,14.812336923797416,36.23864473361159,0.3996,0.399628688031043,9.282439782439782,-2382.0,-3713.0,-9.96944711840288,-13.166666666666666,5.570669233666764,,,,,,,1.0,3.5112,31.0,2.2597902846137385,-56.88073394495412,-50.0,,59788.0,59788.0,23742.0,8856.0,46.49,Weak
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,Financials,Life Insurance,2024-03,0.94,-1829.0,7.73,0.2846144327276497,754.9037279803359,0.109,31.0215,0.4013364503797646,10.904134484325306,0.302,0.3020290902037117,134.7865671641791,105.0,-7315.0,0.1162700565847608,-8.595769682726205,8.216417331989769,,,,,,,6.0,0.7637,10.0,78.90368081144261,4.674046740467408,0.0,,299001.0,299001.0,9564.0,1200.0,46.26,Weak
